date;year;month;dw;day;week_n;day_n;price;K_price;T;K_T;Kdw;Kyear;Kday;line_regr;sales
01.11.17;2017;11;4;1;44;1401;115,9;0,81291828113967;2;1,05013908179105;0,88;0,84;0,87;199,290781676155;109,411288608167
02.11.17;2017;11;5;2;44;1402;115,9;0,81291828113967;1;1,04001934723601;1,13;0,85;0,81;199,256377496405;131,063851827416
03.11.17;2017;11;6;3;44;1403;115,9;0,81291828113967;5;1,08111071801351;1,12;0,85;0,82;199,221976997362;136,680043841764
04.11.17;2017;11;7;4;44;1404;115,9;0,81291828113967;0;1,03;1,06;0,87;0,88;199,18758017601;135,348722364952
05.11.17;2017;11;1;5;45;1405;69,9;1,36494525023438;2;1,05013908179105;1,01;0,83;0,94;199,153187029336;224,945149832539
06.11.17;2017;11;2;6;45;1406;69,9;1,36494525023438;1;1,04001934723601;0,96;0,86;1,05;199,118797554332;245,034871571815
07.11.17;2017;11;3;7;45;1407;69,9;1,36494525023438;8;1,11302265959964;0,84;0,86;1,07;199,084411747996;233,785735411069
08.11.17;2017;11;4;8;45;1408;69,9;1,36494525023438;3;1,06036020948054;0,84;0,87;1,09;199,050029607329;229,485863058384
09.11.17;2017;11;5;9;45;1409;69,9;1,36494525023438;6;1,09164216128078;1,16;0,85;1,16;199,015651129337;339,170184932865
10.11.17;2017;11;6;10;45;1410;69,9;1,36494525023438;-2;1,01025849401271;1,1;0,87;1,25;198,981276311031;328,23274530239
11.11.17;2017;11;7;11;45;1411;69,9;1,36494525023438;0;1,03;1,07;0,86;1,16;198,946905149427;298,558790053617
12.11.17;2017;11;1;12;46;1412;95,9;1,01836318529161;8;1,11302265959964;0,97;0,85;1,07;198,912537641544;198,903897199447
13.11.17;2017;11;2;13;46;1413;95,9;1,01836318529161;5;1,08111071801351;0,95;0,86;1,06;198,878173784407;189,621644588948
14.11.17;2017;11;3;14;46;1414;95,9;1,01836318529161;2;1,05013908179105;0,85;0,86;1,04;198,843813575044;161,66362479233
15.11.17;2017;11;4;15;46;1415;95,9;1,01836318529161;1;1,04001934723601;0,84;0,86;0,98;198,809457010489;149,068184223675
16.11.17;2017;11;5;16;46;1416;95,9;1,01836318529161;5;1,08111071801351;1,15;0,85;0,87;198,77510408778;186,110498315626
17.11.17;2017;11;6;17;46;1417;95,9;1,01836318529161;6;1,09164216128078;1,14;0,84;0,89;198,74075480396;188,297290311311
18.11.17;2017;11;7;18;46;1418;95,9;1,01836318529161;8;1,11302265959964;1,04;0,86;0,83;198,706409156074;167,196990129727
19.11.17;2017;11;1;19;47;1419;87,9;1,11441002704181;-1;1,02008004424526;0,98;0,84;0,8;198,672067141176;148,734398659331
20.11.17;2017;11;2;20;47;1420;87,9;1,11441002704181;3;1,06036020948054;0,93;0,87;0,85;198,63772875632;161,428905046593
21.11.17;2017;11;3;21;47;1421;87,9;1,11441002704181;1;1,04001934723601;0,87;0,87;0,86;198,603393998567;149,833889018139
22.11.17;2017;11;4;22;47;1422;87,9;1,11441002704181;8;1,11302265959964;0,84;0,85;0,93;198,569062864982;163,546691771861
23.11.17;2017;11;5;23;47;1423;87,9;1,11441002704181;5;1,08111071801351;1,12;0,86;1,03;198,534735352633;237,30417765025
24.11.17;2017;11;6;24;47;1424;87,9;1,11441002704181;5;1,08111071801351;1,13;0,83;1,08;198,500411458595;242,246151711562
25.11.17;2017;11;7;25;47;1425;87,9;1,11441002704181;-2;1,01025849401271;1,07;0,87;1,16;198,466091179946;241,28196296674
26.11.17;2017;11;1;26;48;1426;137,9;0,634461844616174;5;1,08111071801351;0,97;0,84;1,19;198,431774513768;131,972936542524
27.11.17;2017;11;2;27;48;1427;137,9;0,634461844616174;6;1,09164216128078;0,98;0,83;1,07;198,397461457148;119,594130824632
28.11.17;2017;11;3;28;48;1428;137,9;0,634461844616174;3;1,06036020948054;0,85;0,84;1,11;198,363152007177;105,764792820548
29.11.17;2017;11;4;29;48;1429;137,9;0,634461844616174;4;1,07068374619749;0,83;0,85;1,04;198,328846160951;98,8514312984884
30.11.17;2017;11;5;30;48;1430;137,9;0,634461844616174;4;1,07068374619749;1,16;0,83;1,01;198,29454391557;130,989034024076
01.12.17;2017;12;6;1;48;1431;137,9;0,634461844616174;-11;0,926134872637542;1,09;0,76;0,92;198,260245268138;88,7857573523199
02.12.17;2017;12;7;2;48;1432;137,9;0,634461844616174;-14;0,899729696849739;1,07;0,78;0,88;198,225950215764;83,1072909127675
03.12.17;2017;12;1;3;49;1433;69,9;1,36494525023438;-19;0,857438710256362;0,97;0,78;0,81;198,191658755561;142,152678205894
04.12.17;2017;12;2;4;49;1434;69,9;1,36494525023438;-16;0,882559922832052;0,96;0,75;0,9;198,157370884646;154,683742519435
05.12.17;2017;12;3;5;49;1435;69,9;1,36494525023438;-11;0,926134872637542;0,87;0,74;0,98;198,123086600142;158,016195917383
06.12.17;2017;12;4;6;49;1436;69,9;1,36494525023438;-11;0,926134872637542;0,86;0,76;1,03;198,088805899174;168,577136016794
07.12.17;2017;12;5;7;49;1437;69,9;1,36494525023438;-11;0,926134872637542;1,15;0,74;1,09;198,054528778872;232,236407446168
08.12.17;2017;12;6;8;49;1438;69,9;1,36494525023438;-18;0,865729106010935;1,14;0,75;1,13;198,020255236371;226,074419629207
09.12.17;2017;12;7;9;49;1439;69,9;1,36494525023438;-18;0,865729106010935;1,09;0,76;1,16;197,98598526881;224,817326566774
10.12.17;2017;12;1;10;50;1440;157,9;0,506465315737425;-11;0,926134872637542;1;0,76;1,2;197,951718873333;84,6794564933565
11.12.17;2017;12;2;11;50;1441;157,9;0,506465315737425;-13;0,908443820683944;0,98;0,78;1,12;197,917456047086;77,9597764677656
12.12.17;2017;12;3;12;50;1442;157,9;0,506465315737425;-9;0,944182206133403;0,83;0,75;1,09;197,883196787221;64,2066915215922
13.12.17;2017;12;4;13;50;1443;157,9;0,506465315737425;-11;0,926134872637542;0,88;0,78;1,04;197,848941090894;66,2473164738464
14.12.17;2017;12;5;14;50;1444;157,9;0,506465315737425;-9;0,944182206133403;1,13;0,77;1,04;197,814688955266;85,5985811272345
15.12.17;2017;12;6;15;50;1445;157,9;0,506465315737425;-15;0,89110201673841;1,13;0,75;0,92;197,780440377501;69,5965977097722
16.12.17;2017;12;7;16;50;1446;157,9;0,506465315737425;-12;0,917245254350702;1,1;0,76;0,94;197,746195354767;72,1900678253248
17.12.17;2017;12;1;17;51;1447;87,9;1,11441002704181;-17;0,874102566119297;1;0,77;0,83;197,711953884238;123,086139852434
18.12.17;2017;12;2;18;51;1448;87,9;1,11441002704181;-15;0,89110201673841;0,94;0,76;0,84;197,67771596309;117,801517226703
19.12.17;2017;12;3;19;51;1449;87,9;1,11441002704181;-12;0,917245254350702;0,85;0,76;0,82;197,643481588504;107,018620995467
20.12.17;2017;12;4;20;51;1450;87,9;1,11441002704181;-14;0,899729696849739;0,85;0,77;0,87;197,609250757667;112,821856362489
21.12.17;2017;12;5;21;51;1451;87,9;1,11441002704181;-10;0,935113559096793;1,16;0,74;0,84;197,575023467767;148,460323498962
22.12.17;2017;12;6;22;51;1452;87,9;1,11441002704181;-19;0,857438710256362;1,12;0,76;0,97;197,540799715998;155,850519524534
23.12.17;2017;12;7;23;51;1453;87,9;1,11441002704181;-19;0,857438710256362;1,09;0,74;0,99;197,506579499559;150,703409386527
24.12.17;2017;12;1;24;52;1454;105,9;0,909860456423497;-12;0,917245254350702;0,98;0,75;1,02;197,472362815651;123,553228301377
25.12.17;2017;12;2;25;52;1455;105,9;0,909860456423497;-19;0,857438710256362;0,99;0,78;1,13;197,43814966148;134,405546166869
26.12.17;2017;12;3;26;52;1456;105,9;0,909860456423497;-12;0,917245254350702;0,84;0,77;1,17;197,403940034257;124,672868971652
27.12.17;2017;12;4;27;52;1457;105,9;0,909860456423497;-13;0,908443820683944;0,89;0,78;1,11;197,369733931197;125,707447888865
28.12.17;2017;12;5;28;52;1458;105,9;0,909860456423497;-17;0,874102566119297;1,18;0,78;1,12;197,335531349517;161,784573286551
29.12.17;2017;12;6;29;52;1459;105,9;0,909860456423497;-10;0,935113559096793;1,15;0,74;1,05;197,30133228644;149,998881897299
30.12.17;2017;12;7;30;52;1460;105,9;0,909860456423497;-16;0,882559922832052;1,04;0,75;1,01;197,267136739194;124,792852006507
31.12.17;2017;12;1;31;1;1461;87,9;1,11441002704181;-11;0,926134872637542;0,95;0,74;0,92;197,232944705009;131,656364847202
01.01.18;2018;1;2;1;1;1462;87,9;1,11441002704181;-24;0,817204141367842;0,95;0,8;0,91;197,198756181119;124,203754986332
02.01.18;2018;1;3;2;1;1463;87,9;1,11441002704181;-29;0,778925995974596;0,85;0,81;0,84;197,164571164765;98,9813376160932
03.01.18;2018;1;4;3;1;1464;87,9;1,11441002704181;-19;0,857438710256362;0,83;0,81;0,81;197,130389653188;102,576956204598
04.01.18;2018;1;5;4;1;1465;87,9;1,11441002704181;-25;0,809395111115528;1,15;0,8;0,88;197,096211643636;143,931007114328
05.01.18;2018;1;6;5;1;1466;87,9;1,11441002704181;-24;0,817204141367842;1,13;0,77;0,99;197,062037133361;154,590535353512
06.01.18;2018;1;7;6;1;1467;87,9;1,11441002704181;-19;0,857438710256362;1,05;0,78;1,05;197,027866119616;161,900784117011
07.01.18;2018;1;1;7;2;1468;85,9;1,13980508751176;-28;0,786429745582339;0,99;0,79;1,07;196,993698599662;147,770900759353
08.01.18;2018;1;2;8;2;1469;85,9;1,13980508751176;-26;0,801663546097805;0,93;0,77;1,07;196,959534570762;137,897752286368
09.01.18;2018;1;3;9;2;1470;85,9;1,13980508751176;-27;0,794008677862973;0,84;0,8;1,17;196,925374030182;140,124041173393
10.01.18;2018;1;4;10;2;1471;85,9;1,13980508751176;-27;0,794008677862973;0,86;0,77;1,2;196,891216975194;141,59652846588
11.01.18;2018;1;5;11;2;1472;85,9;1,13980508751176;-22;0,833057709957103;1,14;0,78;1,19;196,857063403073;197,789438219888
12.01.18;2018;1;6;12;2;1473;85,9;1,13980508751176;-23;0,82509141300583;1,09;0,77;1,08;196,822913311098;167,783516683994
13.01.18;2018;1;7;13;2;1474;85,9;1,13980508751176;-23;0,82509141300583;1,08;0,78;1,09;196,788766696553;169,933036762381
14.01.18;2018;1;1;14;3;1475;85,9;1,13980508751176;-22;0,833057709957103;1;0,79;1,03;196,754623556724;152,017974593845
15.01.18;2018;1;2;15;3;1476;85,9;1,13980508751176;-21;0,841103824003717;0,94;0,77;0,95;196,720483888902;129,679690888837
16.01.18;2018;1;3;16;3;1477;85,9;1,13980508751176;-23;0,82509141300583;0,89;0,8;0,91;196,686347690383;119,847301617698
17.01.18;2018;1;4;17;3;1478;85,9;1,13980508751176;-22;0,833057709957103;0,83;0,77;0,89;196,652214958465;106,209495474081
18.01.18;2018;1;5;18;3;1479;85,9;1,13980508751176;-23;0,82509141300583;1,15;0,81;0,81;196,618085690452;139,51599474051
19.01.18;2018;1;6;19;3;1480;85,9;1,13980508751176;-19;0,857438710256362;1,13;0,79;0,84;196,583959883649;144,067684929602
20.01.18;2018;1;7;20;3;1481;85,9;1,13980508751176;-22;0,833057709957103;1,08;0,78;0,84;196,549837535368;132,061435180296
21.01.18;2018;1;1;21;4;1482;95,9;1,01836318529161;-24;0,817204141367842;0,97;0,79;0,88;196,515718642923;110,283881073507
22.01.18;2018;1;2;22;4;1483;95,9;1,01836318529161;-29;0,778925995974596;0,97;0,78;0,91;196,481603203633;107,307113189261
23.01.18;2018;1;3;23;4;1484;95,9;1,01836318529161;-22;0,833057709957103;0,89;0,77;1;196,447491214821;114,210227776356
24.01.18;2018;1;4;24;4;1485;95,9;1,01836318529161;-25;0,809395111115528;0,88;0,77;1,05;196,413382673811;115,185295095014
25.01.18;2018;1;5;25;4;1486;95,9;1,01836318529161;-28;0,786429745582339;1,15;0,79;1,12;196,379277577935;160,029937225431
26.01.18;2018;1;6;26;4;1487;95,9;1,01836318529161;-21;0,841103824003717;1,13;0,79;1,19;196,345175924526;178,659053904307
27.01.18;2018;1;7;27;4;1488;95,9;1,01836318529161;-26;0,801663546097805;1,09;0,78;1,11;196,311077710923;151,245935654712
28.01.18;2018;1;1;28;5;1489;115,9;0,81291828113967;-26;0,801663546097805;0,99;0,81;1,1;196,276982934467;112,82914519714
29.01.18;2018;1;2;29;5;1490;115,9;0,81291828113967;-26;0,801663546097805;0,96;0,77;1,05;196,242891592503;99,2622733548007
30.01.18;2018;1;3;30;5;1491;115,9;0,81291828113967;-23;0,82509141300583;0,86;0,78;1,01;196,20880368238;89,1624256802957
31.01.18;2018;1;4;31;5;1492;115,9;0,81291828113967;-21;0,841103824003717;0,85;0,8;0,94;196,174719201453;85,7385833865225
01.02.18;2018;2;5;1;5;1493;115,9;0,81291828113967;-22;0,833057709957103;1,13;0,84;0,88;196,140638147078;110,95067889781
02.02.18;2018;2;6;2;5;1494;115,9;0,81291828113967;-16;0,882559922832052;1,1;0,88;0,81;196,106560516616;110,31729169354
03.02.18;2018;2;7;3;5;1495;115,9;0,81291828113967;-24;0,817204141367842;1,05;0,87;0,79;196,072486307431;94,0004100304803
04.02.18;2018;2;1;4;6;1496;119,9;0,777097890587534;-20;0,849230554860864;0,97;0,88;0,93;196,038415516891;102,702231543037
05.02.18;2018;2;2;5;6;1497;119,9;0,777097890587534;-22;0,833057709957103;0,95;0,86;0,93;196,00434814237;96,4098770733344
06.02.18;2018;2;3;6;6;1498;119,9;0,777097890587534;-18;0,865729106010935;0,89;0,84;1,02;195,970284181242;100,535035542155
07.02.18;2018;2;4;7;6;1499;119,9;0,777097890587534;-20;0,849230554860864;0,88;0,86;1,05;195,936223630888;102,751104148322
08.02.18;2018;2;5;8;6;1500;119,9;0,777097890587534;-17;0,874102566119297;1,14;0,86;1,07;195,902166488691;139,593258313749
09.02.18;2018;2;6;9;6;1501;119,9;0,777097890587534;-18;0,865729106010935;1,13;0,86;1,18;195,868112752039;151,105540877855
10.02.18;2018;2;7;10;6;1502;119,9;0,777097890587534;-17;0,874102566119297;1,05;0,88;1,21;195,834062418321;148,724904907379
11.02.18;2018;2;1;11;7;1503;95,9;1,01836318529161;-24;0,817204141367842;1,01;0,87;1,18;195,800015484933;168,954049403522
12.02.18;2018;2;2;12;7;1504;95,9;1,01836318529161;-15;0,89110201673841;0,95;0,86;1,11;195,765971949274;161,106238405457
13.02.18;2018;2;3;13;7;1505;95,9;1,01836318529161;-21;0,841103824003717;0,83;0,87;1,04;195,731931808745;125,905489267203
14.02.18;2018;2;4;14;7;1506;95,9;1,01836318529161;-19;0,857438710256362;0,83;0,85;1,04;195,697895060752;125,378274613575
15.02.18;2018;2;5;15;7;1507;95,9;1,01836318529161;-24;0,817204141367842;1,13;0,86;0,99;195,663861702705;156,65921992701
16.02.18;2018;2;6;16;7;1508;95,9;1,01836318529161;-23;0,82509141300583;1,11;0,87;0,95;195,629831732017;150,801505123784
17.02.18;2018;2;7;17;7;1509;95,9;1,01836318529161;-14;0,899729696849739;1,09;0,88;0,91;195,595805146104;156,431728783683
18.02.18;2018;2;1;18;8;1510;95,9;1,01836318529161;-21;0,841103824003717;1,01;0,88;0,85;195,561781942389;126,549156797672
19.02.18;2018;2;2;19;8;1511;95,9;1,01836318529161;-21;0,841103824003717;0,99;0,88;0,78;195,527762118294;113,808106395669
20.02.18;2018;2;3;20;8;1512;95,9;1,01836318529161;-23;0,82509141300583;0,86;0,88;0,81;195,493745671248;100,694040557651
21.02.18;2018;2;4;21;8;1513;95,9;1,01836318529161;-14;0,899729696849739;0,83;0,85;0,89;195,459732598683;112,44989935135
22.02.18;2018;2;5;22;8;1514;95,9;1,01836318529161;-17;0,874102566119297;1,12;0,88;0,9;195,425722898033;154,308559621853
23.02.18;2018;2;6;23;8;1515;95,9;1,01836318529161;-21;0,841103824003717;1,09;0,85;0,96;195,391716566738;148,859002086618
24.02.18;2018;2;7;24;8;1516;95,9;1,01836318529161;-24;0,817204141367842;1,04;0,85;1,06;195,35771360224;152,342803595367
25.02.18;2018;2;1;25;9;1517;157,9;0,506465315737425;-20;0,849230554860864;0,98;0,84;1,13;195,323714001985;78,1473218751551
26.02.18;2018;2;2;26;9;1518;157,9;0,506465315737425;-17;0,874102566119297;0,98;0,87;1,18;195,289717763423;86,9798826740621
27.02.18;2018;2;3;27;9;1519;157,9;0,506465315737425;-22;0,833057709957103;0,86;0,88;1,09;195,255724884007;67,9573123555466
28.02.18;2018;2;4;28;9;1520;157,9;0,506465315737425;-18;0,865729106010935;0,89;0,84;1,07;195,221735361195;68,4719927110862
01.03.18;2018;3;5;1;9;1521;157,9;0,506465315737425;-11;0,926134872637542;1,15;0,93;0,93;195,187749192447;91,062640635588
02.03.18;2018;3;6;2;9;1522;157,9;0,506465315737425;-14;0,899729696849739;1,1;0,96;0,87;195,153766375227;81,6999653491398
03.03.18;2018;3;7;3;9;1523;157,9;0,506465315737425;-12;0,917245254350702;1,04;0,93;0,81;195,119786907003;71,0129905155028
04.03.18;2018;3;1;4;10;1524;85,9;1,13980508751176;-13;0,908443820683944;1,01;0,93;0,92;195,085810785246;174,560709673873
05.03.18;2018;3;2;5;10;1525;85,9;1,13980508751176;-10;0,935113559096793;0,96;0,94;0,96;195,051838007431;180,100663248877
06.03.18;2018;3;3;6;10;1526;85,9;1,13980508751176;-14;0,899729696849739;0,86;0,93;0,98;195,017868571037;156,756127944894
07.03.18;2018;3;4;7;10;1527;85,9;1,13980508751176;-15;0,89110201673841;0,87;0,96;1,06;194,983902473546;175,328746093962
08.03.18;2018;3;5;8;10;1528;85,9;1,13980508751176;-18;0,865729106010935;1,17;0,92;1,13;194,949939712443;233,984908744378
09.03.18;2018;3;6;9;10;1529;85,9;1,13980508751176;-19;0,857438710256362;1,1;0,96;1,18;194,915980285217;237,370666643735
10.03.18;2018;3;7;10;10;1530;85,9;1,13980508751176;-10;0,935113559096793;1,07;0,95;1,19;194,882024189361;251,258678723565
11.03.18;2018;3;1;11;11;1531;85,9;1,13980508751176;-18;0,865729106010935;0,99;0,96;1,11;194,848071422371;202,832772931329
12.03.18;2018;3;2;12;11;1532;85,9;1,13980508751176;-17;0,874102566119297;0,95;0,95;1,09;194,814121981747;190,935696737968
13.03.18;2018;3;3;13;11;1533;85,9;1,13980508751176;-18;0,865729106010935;0,83;0,94;1,06;194,780175864991;158,953163173992
14.03.18;2018;3;4;14;11;1534;85,9;1,13980508751176;-17;0,874102566119297;0,86;0,95;1,01;194,746233069612;160,105216647517
15.03.18;2018;3;5;15;11;1535;85,9;1,13980508751176;-12;0,917245254350702;1,12;0,93;0,98;194,712293593118;207,795665433574
16.03.18;2018;3;6;16;11;1536;85,9;1,13980508751176;-20;0,849230554860864;1,15;0,94;0,91;194,678357433024;185,3706454574
17.03.18;2018;3;7;17;11;1537;85,9;1,13980508751176;-13;0,908443820683944;1,09;0,96;0,84;194,644424586846;177,152649308513
18.03.18;2018;3;1;18;12;1538;100,9;0,962584226223508;-17;0,874102566119297;0,99;0,93;0,84;194,610495052105;126,638227273219
19.03.18;2018;3;2;19;12;1539;100,9;0,962584226223508;-12;0,917245254350702;0,94;0,92;0,8;194,576568826326;118,855811841453
20.03.18;2018;3;3;20;12;1540;100,9;0,962584226223508;-14;0,899729696849739;0,84;0,95;0,88;194,542645907035;118,318097460035
21.03.18;2018;3;4;21;12;1541;100,9;0,962584226223508;-16;0,882559922832052;0,83;0,93;0,9;194,508726291764;114,795690098344
22.03.18;2018;3;5;22;12;1542;100,9;0,962584226223508;-11;0,926134872637542;1,14;0,96;0,89;194,474809978048;168,866081154813
23.03.18;2018;3;6;23;12;1543;100,9;0,962584226223508;-11;0,926134872637542;1,15;0,95;0,97;194,440896963423;183,693493549221
24.03.18;2018;3;7;24;12;1544;100,9;0,962584226223508;-19;0,857438710256362;1,05;0,96;1,01;194,406987245432;163,356192741355
25.03.18;2018;3;1;25;13;1545;100,9;0,962584226223508;-12;0,917245254350702;1;0,94;1,16;194,373080821619;187,131188239028
26.03.18;2018;3;2;26;13;1546;100,9;0,962584226223508;-16;0,882559922832052;0,97;0,93;1,16;194,339177689532;172,765083999532
27.03.18;2018;3;3;27;13;1547;100,9;0,962584226223508;-13;0,908443820683944;0,84;0,94;1,08;194,305277846723;144,89463604145
28.03.18;2018;3;4;28;13;1548;100,9;0,962584226223508;-19;0,857438710256362;0,89;0,93;1,07;194,271381290747;142,006226789193
29.03.18;2018;3;5;29;13;1549;100,9;0,962584226223508;-18;0,865729106010935;1,18;0,95;1,02;194,237488019162;185,080045146329
30.03.18;2018;3;6;30;13;1550;100,9;0,962584226223508;-15;0,89110201673841;1,13;0,94;1,01;194,20359802953;178,710927977425
31.03.18;2018;3;7;31;13;1551;100,9;0,962584226223508;-18;0,865729106010935;1,08;0,95;0,98;194,169711319416;162,695552431719
01.04.18;2018;4;1;1;14;1552;115,9;0,81291828113967;-2;1,01025849401271;1;1;0,87;194,135827886388;138,708905692892
02.04.18;2018;4;2;2;14;1553;115,9;0,81291828113967;-1;1,02008004424526;0,99;1,01;0,86;194,101947728019;138,409549396115
03.04.18;2018;4;3;3;14;1554;115,9;0,81291828113967;-7;0,962592996354647;0,83;1,01;0,81;194,068070841883;103,116499473079
04.04.18;2018;4;4;4;14;1555;115,9;0,81291828113967;-6;0,971936969414993;0,86;1,03;0,91;194,034197225559;123,57776553258
05.04.18;2018;4;5;5;14;1556;115,9;0,81291828113967;-8;0,953341715093633;1,13;1;0,97;194,000326876629;164,796554109019
06.04.18;2018;4;6;6;14;1557;115,9;0,81291828113967;-3;1,0005343731239;1,15;1,03;1,05;193,966459792679;196,213961855771
07.04.18;2018;4;7;7;14;1558;115,9;0,81291828113967;-11;0,926134872637542;1,05;0,99;1,03;193,932595971297;156,326878805313
08.04.18;2018;4;1;8;15;1559;95,9;1,01836318529161;-9;0,944182206133403;0,99;1,03;1,07;193,898735410074;203,418138631398
09.04.18;2018;4;2;9;15;1560;95,9;1,01836318529161;-4;0,990906715084057;0,98;1,02;1,15;193,864878106607;224,884066857789
10.04.18;2018;4;3;10;15;1561;95,9;1,01836318529161;-8;0,953341715093633;0,87;1,02;1,2;193,831024058493;200,389632230355
11.04.18;2018;4;4;11;15;1562;95,9;1,01836318529161;-2;1,01025849401271;0,83;1,02;1,11;193,797173263335;187,363021936934
12.04.18;2018;4;5;12;15;1563;95,9;1,01836318529161;-9;0,944182206133403;1,17;1,01;1,11;193,763325718737;244,376981786713
13.04.18;2018;4;6;13;15;1564;95,9;1,01836318529161;-7;0,962592996354647;1,12;1,03;1,05;193,729481422309;230,030620382491
14.04.18;2018;4;7;14;15;1565;95,9;1,01836318529161;-8;0,953341715093633;1,05;0,99;1;193,695640371661;195,476982826656
15.04.18;2018;4;1;15;16;1566;105,9;0,909860456423497;-4;0,990906715084057;0,99;0,99;0,93;193,66180256441;159,149350151294
16.04.18;2018;4;2;16;16;1567;105,9;0,909860456423497;-9;0,944182206133403;0,97;0,99;0,92;193,627967998173;146,958072149627
17.04.18;2018;4;3;17;16;1568;105,9;0,909860456423497;-1;1,02008004424526;0,87;1,01;0,87;193,594136670572;137,360265288631
18.04.18;2018;4;4;18;16;1569;105,9;0,909860456423497;-10;0,935113559096793;0,89;1,02;0,87;193,560308579231;130,066328627985
19.04.18;2018;4;5;19;16;1570;105,9;0,909860456423497;-7;0,962592996354647;1,16;1,01;0,79;193,52648372178;156,878832303885
20.04.18;2018;4;6;20;16;1571;105,9;0,909860456423497;-11;0,926134872637542;1,09;0,99;0,85;193,492662095848;149,552661357829
21.04.18;2018;4;7;21;16;1572;105,9;0,909860456423497;-10;0,935113559096793;1,05;1,02;0,91;193,458843699071;160,42003088615
22.04.18;2018;4;1;22;17;1573;124,9;0,734533791593149;-2;1,01025849401271;1,01;1,03;0,97;193,425028529087;144,839592021473
23.04.18;2018;4;2;23;17;1574;124,9;0,734533791593149;-9;0,944182206133403;0,93;1,02;1,01;193,391216583536;128,501687537386
24.04.18;2018;4;3;24;17;1575;124,9;0,734533791593149;-1;1,02008004424526;0,85;1,01;1,03;193,357407860063;128,110395227276
25.04.18;2018;4;4;25;17;1576;124,9;0,734533791593149;-1;1,02008004424526;0,86;1,02;1,14;193,323602356316;144,855298349651
26.04.18;2018;4;5;26;17;1577;124,9;0,734533791593149;-6;0,971936969414993;1,15;0,99;1,18;193,289800069944;185,384688122725
27.04.18;2018;4;6;27;17;1578;124,9;0,734533791593149;-1;1,02008004424526;1,13;0,99;1,12;193,256000998603;181,43066015392
28.04.18;2018;4;7;28;17;1579;124,9;0,734533791593149;-5;0,981374562985995;1,07;1;1,04;193,222205139948;154,996084807388
29.04.18;2018;4;1;29;18;1580;157,9;0,506465315737425;-1;1,02008004424526;0,97;1,03;1,02;193,188412491641;101,712461581243
30.04.18;2018;4;2;30;18;1581;157,9;0,506465315737425;-6;0,971936969414993;0,95;0,99;0,99;193,154623051344;88,5292759417126
01.05.18;2018;5;3;1;18;1582;157,9;0,506465315737425;-2;1,01025849401271;0,83;1,07;0,87;193,120836816725;76,3470879593396
02.05.18;2018;5;4;2;18;1583;157,9;0,506465315737425;-1;1,02008004424526;0,84;1,09;0,84;193,087053785453;76,7224011811161
03.05.18;2018;5;5;3;18;1584;157,9;0,506465315737425;-1;1,02008004424526;1,13;1,06;0,81;193,053273955202;96,767709029615
04.05.18;2018;5;6;4;18;1585;157,9;0,506465315737425;1;1,04001934723601;1,15;1,06;0,92;193,019497323646;114,020736150605
05.05.18;2018;5;7;5;18;1586;157,9;0,506465315737425;4;1,07068374619749;1,09;1,08;0,93;192,985723888467;114,569575507379
06.05.18;2018;5;1;6;19;1587;145,9;0,579779945756961;1;1,04001934723601;0,96;1,06;1,03;192,951953647345;121,946154861861
07.05.18;2018;5;2;7;19;1588;145,9;0,579779945756961;2;1,05013908179105;0,93;1,09;1,11;192,918186597967;132,16474030711
08.05.18;2018;5;3;8;19;1589;145,9;0,579779945756961;1;1,04001934723601;0,89;1,09;1,07;192,884422738021;120,726343084967
09.05.18;2018;5;4;9;19;1590;145,9;0,579779945756961;2;1,05013908179105;0,87;1,08;1,17;192,8506620652;129,08031444959
10.05.18;2018;5;5;10;19;1591;145,9;0,579779945756961;3;1,06036020948054;1,14;1,05;1,24;192,816904577197;175,945252838433
11.05.18;2018;5;6;11;19;1592;145,9;0,579779945756961;7;1,10227912273504;1,1;1,08;1,11;192,783150271712;162,466290072478
12.05.18;2018;5;7;12;19;1593;145,9;0,579779945756961;2;1,05013908179105;1,1;1,05;1,13;192,749399146445;153,16638816175
13.05.18;2018;5;1;13;20;1594;145,9;0,579779945756961;1;1,04001934723601;1,01;1,09;1,03;192,715651199101;131,767009940325
14.05.18;2018;5;2;14;20;1595;145,9;0,579779945756961;-1;1,02008004424526;0,93;1,07;1,01;192,681906427387;114,531902671694
15.05.18;2018;5;3;15;20;1596;145,9;0,579779945756961;1;1,04001934723601;0,87;1,07;0,97;192,648164829014;104,892454619069
16.05.18;2018;5;4;16;20;1597;145,9;0,579779945756961;2;1,05013908179105;0,86;1,05;0,89;192,614426401694;94,24896276472
17.05.18;2018;5;5;17;20;1598;145,9;0,579779945756961;3;1,06036020948054;1,13;1,06;0,85;192,580691143145;120,540388540311
18.05.18;2018;5;6;18;20;1599;145,9;0,579779945756961;-1;1,02008004424526;1,11;1,07;0,84;192,546959051087;113,610938517814
19.05.18;2018;5;7;19;20;1600;145,9;0,579779945756961;6;1,09164216128078;1,08;1,06;0,85;192,513230123241;118,56393847191
20.05.18;2018;5;1;20;21;1601;137,9;0,634461844616174;-1;1,02008004424526;0,96;1,06;0,85;192,479504357335;107,750743808731
21.05.18;2018;5;2;21;21;1602;137,9;0,634461844616174;5;1,08111071801351;0,95;1,09;0,88;192,445781751097;120,28649049477
